Season,Team,Lge,GP,G,A,Pts,PIM,+/-,GP_playoffs,G_playoffs,A_playoffs,Pts_playoffs,PIM_playoffs,player_name,position,Min,GA,EN,SO,GAA,W,L,T,Svs,Pct,TRUE
2004-05,CSKA Moscow,Russia,17,2,3,5,2,--,--,--,--,--,--,Sergei Ogorodnikov,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,CSKA Moscow,Russia,3,0,0,0,2,--,--,--,--,--,--,Sergei Ogorodnikov,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Ufa Salavat Yulayev,Russia,14,0,3,3,10,--,6,0,0,0,4,Sergei Ogorodnikov,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Bridgeport Sound Tigers,AHL,27,3,3,6,10,-9,--,--,--,--,--,Sergei Ogorodnikov,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Pensacola Ice Pilots,ECHL,42,18,22,40,30,-9,--,--,--,--,--,Sergei Ogorodnikov,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Novokuznetsk Metallurg,Russia,25,1,1,2,14,--,--,--,--,--,--,Sergei Ogorodnikov,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Novokuznetsk Metallurg,KHL,32,2,2,4,12,-7,--,--,--,--,--,Sergei Ogorodnikov,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Yaroslavl Lokomotiv,Russia,2,0,0,0,2,0,--,--,--,--,--,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Novokuznetsk Metallurg,Russia,11,0,0,0,4,0,--,--,--,--,--,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Novokuznetsk Metallurg,Russia,56,5,4,9,26,--,4,1,1,2,4,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,Novokuznetsk Metallurg,Russia,50,8,10,18,14,--,4,1,1,2,0,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,St. Petersburg SKA,Russia,41,4,7,11,53,--,--,--,--,--,--,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,St. Petersburg SKA,Russia,19,1,10,11,18,--,--,--,--,--,--,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Podolsk MVD,Russia,20,2,6,8,8,--,2,0,2,2,2,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Novokuznetsk Metallurg,Russia,55,20,24,44,26,--,--,--,--,--,--,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Omsk Avangard,KHL,35,2,9,11,18,-7,8,2,0,2,8,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Nizhny Novgorod Torpedo,KHL,55,11,14,25,34,8,--,--,--,--,--,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Chelyabinsk Mechel,Rus-VL,2,0,0,0,0,0,,,,,,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Chelyabinsk Traktor,KHL,14,3,2,5,4,-3,--,--,--,--,--,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Astana Barys,KHL,11,1,1,2,10,-3,4,0,0,0,2,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Khabarovsk Amur,KHL,15,3,3,6,0,-5,,,,,,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Novosibirsk Sibir,KHL,11,2,2,4,4,-1,,,,,,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Astana Barys,KHL,25,5,2,7,8,-10,4,0,0,0,4,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Vladivostok Admiral,KHL,37,3,9,12,20,-9,4,0,0,0,4,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Vladivostok Admiral,KHL,38,7,4,11,30,4,6,0,2,2,4,Viktor Alexandrov,Right Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,Tolyatti Lada,Russia,12,0,1,1,22,--,2,0,0,0,2,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Tolyatti Lada,Russia,43,6,6,12,129,--,6,0,1,1,55,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Tolyatti Lada,Russia,43,2,5,7,74,--,3,0,0,0,4,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Kazan Ak-Bars,Russia,56,0,4,4,123,--,10,0,1,1,10,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Kazan Ak-Bars,KHL,51,0,3,3,58,0,7,1,0,1,10,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Kazan Ak-Bars,KHL,46,1,6,7,50,5,22,5,8,13,24,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Kazan Ak-Bars,KHL,52,11,15,26,117,16,9,0,0,0,4,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Montreal Canadiens,NHL,67,3,4,7,30,-18,--,--,--,--,--,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Kazan Ak-Bars,KHL,24,2,7,9,40,1,--,--,--,--,--,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Montreal Canadiens,NHL,38,3,9,12,33,2,--,--,--,--,--,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Montreal Canadiens,NHL,59,3,14,17,59,-1,15,0,2,2,4,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Montreal Canadiens,NHL,68,3,11,14,59,5,12,0,2,2,10,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Montreal Canadiens,NHL,72,0,12,12,71,-7,--,--,--,--,--,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Montreal Canadiens,NHL,76,2,8,10,71,1,2,1,0,1,2,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-18,Nashville Predators,NHL,76,1,8,9,40,9,10,0,0,0,0,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,Omsk Avangard,KHL,48,5,14,19,20,1,19,1,4,5,14,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,Omsk Avangard,KHL,16,0,1,1,51,0,6,2,1,3,6,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-21,Omsk Avangard,KHL,59,6,15,21,73,-2,12,1,2,3,4,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-22,Omsk Avangard,KHL,18,1,2,3,14,2,,,,,,Alexei Emelin,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,Indiana Ice,USHL,55,13,10,23,80,0,3,1,0,1,0,Brian Gifford,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Indiana Ice,USHL,56,12,14,26,55,-30,5,0,2,2,0,Brian Gifford,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,U. of Denver,WCHA,40,3,10,13,49,--,,,,,,Brian Gifford,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,U. of Denver,WCHA,36,2,5,7,16,--,,,,,,Brian Gifford,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,U. of Denver,WCHA,40,4,8,12,40,--,,,,,,Brian Gifford,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02,Lethbridge Hurricanes,WHL,5,0,0,0,0,-5,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Lethbridge Hurricanes,WHL,53,17,15,32,11,-19,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Lethbridge Hurricanes,WHL,62,21,24,45,31,8,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,Lethbridge Hurricanes,WHL,66,17,30,47,43,-11,5,0,0,0,2,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Everett Silvertips,WHL,70,38,37,75,25,16,15,5,6,11,12,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Iowa Stars,AHL,52,6,8,14,14,-8,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Idaho Steelheads,ECHL,9,2,2,4,4,6,22,7,12,19,2,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Iowa Stars,AHL,1,0,0,0,0,0,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Idaho Steelheads,ECHL,36,27,16,43,22,10,4,0,3,3,2,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Assat Pori,SM-liiga,23,0,4,4,24,-5,,,,,,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Houston Aeros,AHL,57,12,14,26,40,-7,18,0,8,8,4,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Alaska Aces,ECHL,25,20,15,35,12,7,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Manitoba Moose,AHL,11,0,0,0,2,-7,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Providence Bruins,AHL,31,8,9,17,8,6,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Abbotsford Heat,AHL,4,1,4,5,2,1,12,2,5,7,2,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Plzen HC,Czech,49,10,11,21,22,1,3,0,0,0,2,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Klagenfurt AC,Austria,44,12,13,25,60,-4,16,5,2,7,10,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Klagenfurt AC,Austria,53,25,32,57,34,--,15,4,6,10,8,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Klagenfurt AC,Austria,43,14,20,34,4,--,,,,,,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,VSV EC,Austria,54,13,23,36,32,6,5,0,2,2,14,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Innsbruck HC,Austria,54,18,31,49,16,-5,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Innsbruck HC,Austria,52,22,36,58,22,-2,4,0,0,0,2,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-18,Innsbruck HC,Austria,54,17,32,49,18,20,6,1,1,2,6,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,Innsbruck HC,Austria,52,17,30,47,21,-5,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,Innsbruck HC,Austria,45,14,26,40,18,-15,--,--,--,--,--,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-21,Kaufbeuren ESV,DEL-2,45,25,41,66,12,-1,,,,,,John Lammers,Left Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Timra IK,SEL,44,4,7,11,14,-4,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Timra IK,SEL,51,9,7,16,16,-9,7,2,2,4,2,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Timra IK,SEL,55,12,19,31,36,-6,11,2,7,9,2,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Binghamton Senators,AHL,56,18,29,47,36,15,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Ottawa Senators,NHL,11,1,1,2,2,0,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Ottawa Senators,NHL,75,13,16,29,20,10,6,3,1,4,6,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11,Ottawa Senators,NHL,55,3,14,17,12,-4,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-12,Ottawa Senators,NHL,10,2,2,4,2,3,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Langenthal SC,Swiss-B,4,2,3,5,2,--,,,,,,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-13,Ottawa Senators,NHL,27,0,3,3,8,-4,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,New York Islanders,NHL,44,2,5,7,18,-10,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-14,Chicago Blackhawks,NHL,17,2,2,4,2,5,5,0,0,0,0,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Rockford IceHogs,AHL,69,10,31,41,30,2,8,1,4,5,2,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-15,Chicago Blackhawks,NHL,4,0,1,1,0,1,--,--,--,--,--,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-16,Jokerit Helsinki,KHL,60,17,31,48,32,5,6,2,4,6,4,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-17,Jokerit Helsinki,KHL,57,18,30,48,8,15,4,0,1,1,2,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-18,Jokerit Helsinki,KHL,56,8,23,31,26,2,11,1,5,6,3,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,Jokerit Helsinki,KHL,29,2,8,10,10,2,6,0,0,0,2,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-20,Jokerit Helsinki,KHL,60,16,24,40,26,12,6,2,2,4,4,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-21,Jokerit Helsinki,KHL,32,7,7,14,4,7,3,0,0,0,0,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-22,Ambri-Piotta,Swiss-A,12,1,9,10,2,2,,,,,,Peter Regin,Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Seattle Thunderbirds,WHL,62,1,8,9,48,17,15,1,1,2,10,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04,Seattle Thunderbirds,WHL,72,3,14,17,125,13,--,--,--,--,--,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05,Seattle Thunderbirds,WHL,68,5,13,18,93,-4,12,1,2,3,16,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Seattle Thunderbirds,WHL,60,8,11,19,88,-10,7,0,2,2,10,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Kelowna Rockets,WHL,65,8,10,18,98,-12,--,--,--,--,--,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Phoenix Roadrunners,ECHL,4,0,1,1,6,-3,4,0,0,0,0,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Charlotte Checkers,ECHL,4,0,0,0,6,-2,--,--,--,--,--,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-09,Landsberg 2000 EV,GerObL,59,15,26,41,176,--,--,--,--,--,--,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10,Vipiteno,Italy-A2,27,7,12,19,42,--,,,,,,Clayton Barthel,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03,Kootenay Ice,WHL,35,NA,1,NA,2,NA,9,NA,0,NA,2,Jeff Glass,Goalie,1884,77,0,4,2.45,15,16,3,768,0.909,NA
2003-04,Kootenay Ice,WHL,57,NA,1,NA,16,NA,4,NA,0,NA,2,Jeff Glass,Goalie,3263,128,0,5,2.35,26,20,6,1314,0.911,NA
2004-05,Kootenay Ice,WHL,51,NA,0,NA,0,NA,-,NA,-,NA,-,Jeff Glass,Goalie,3061,90,0,8,1.76,34,11,5,1225,0.932,NA
2005-06,Binghamton Senators,AHL,6,NA,0,NA,0,NA,-,NA,-,NA,-,Jeff Glass,Goalie,312,20,1,0,3.85,1,4,0,151,0.883,NA
2005-06,Charlotte Checkers,ECHL,39,NA,1,NA,14,NA,3,NA,1,NA,0,Jeff Glass,Goalie,2221,119,2,2,3.22,19,15,4,1161,0.907,NA
2006-07,Binghamton Senators,AHL,43,NA,1,NA,35,NA,-,NA,-,NA,-,Jeff Glass,Goalie,2174,149,6,1,4.11,9,24,2,1186,0.888,NA
2007-08,Binghamton Senators,AHL,45,NA,0,NA,4,NA,-,NA,-,NA,-,Jeff Glass,Goalie,2313,111,6,2,2.88,15,20,4,1164,0.913,NA
2008-09,Binghamton Senators,AHL,41,NA,2,NA,17,NA,-,NA,-,NA,-,Jeff Glass,Goalie,2219,119,4,0,3.22,17,19,3,1107,0.903,NA
2009-10,Astana Barys,KHL,41,NA,0,NA,6,NA,-,NA,-,NA,-,Jeff Glass,Goalie,2114,101,0,1,2.87,19,11,4,1124,0.918,NA
2010-11,Astana Barys,KHL,23,NA,0,NA,1,NA,2,NA,0,NA,0,Jeff Glass,Goalie,1240,61,0,1,2.95,7,9,4,623,0.911,NA
2011-12,Astana Barys,KHL,28,NA,1,NA,4,NA,,NA,,NA,,Jeff Glass,Goalie,1546,83,0,1,3.22,12,12,2,781,0.904,NA
2012-13,Novosibirsk Sibir,KHL,38,NA,0,NA,2,NA,7,NA,0,NA,0,Jeff Glass,Goalie,2198,74,0,4,2.02,16,11,8,1027,0.933,NA
2013-14,Moscow Spartak,KHL,37,NA,0,NA,4,NA,-,NA,-,NA,-,Jeff Glass,Goalie,2098,81,0,4,2.32,12,19,6,919,0.919,NA
2013-14,CSKA Moscow,KHL,6,NA,0,NA,0,NA,4,NA,0,NA,0,Jeff Glass,Goalie,366,8,0,1,1.31,2,2,2,135,0.944,NA
2014-15,Tolyatti Lada,KHL,14,NA,1,NA,0,NA,-,NA,-,NA,-,Jeff Glass,Goalie,676,39,0,0,3.46,1,9,0,301,0.885,NA
2015-16,Minsk Dynamo,KHL,31,NA,0,NA,6,NA,-,NA,-,NA,-,Jeff Glass,Goalie,1756,81,0,4,2.77,12,14,4,819,0.910,NA
2016-17,Toronto Marlies,AHL,2,NA,0,NA,0,NA,-,NA,-,NA,-,Jeff Glass,Goalie,117,4,0,0,2.05,1,1,0,44,0.917,NA
2016-17,Rockford IceHogs,AHL,20,NA,0,NA,4,NA,-,NA,-,NA,-,Jeff Glass,Goalie,1165,51,2,2,2.63,8,10,0,544,0.914,NA
2017-18,Rockford IceHogs,AHL,28,NA,0,NA,0,NA,3,NA,0,NA,0,Jeff Glass,Goalie,1639,77,7,0,2.82,15,9,1,724,0.904,NA
2017-18,Chicago Blackhawks,NHL,15,NA,0,NA,2,NA,-,NA,-,NA,-,Jeff Glass,Goalie,821,46,0,0,3.36,3,7,3,406,0.898,NA
2018-19,Toronto Marlies,AHL,10,NA,1,NA,0,NA,-,NA,-,NA,-,Jeff Glass,Goalie,460,33,2,0,4.31,3,5,1,186,0.849,NA
2018-19,San Diego Gulls,AHL,19,NA,1,NA,0,NA,11,NA,0,NA,12,Jeff Glass,Goalie,1024,53,2,1,3.10,9,6,1,464,0.897,NA
2019-20,Linz EHC,Austria,9,NA,1,NA,0,NA,3,NA,0,NA,0,Jeff Glass,Goalie,540,22,0,0,2.44,,,,253,0.920,NA
2020-21,San Diego Gulls,AHL,4,NA,0,NA,0,NA,-,NA,-,NA,-,Jeff Glass,Goalie,170,13,1,0,4.60,0,2,0,88,0.871,NA
2021-22,San Diego Gulls,AHL,,NA,,NA,,NA,,NA,,NA,,Jeff Glass,Goalie,,,,,,,,,,,NA
2003-04,Prince George Cougars,WHL,44,NA,0,NA,11,NA,-,NA,-,NA,-,Justin Pogge,Goalie,2271,107,0,3,2.83,17,18,2,966,0.900,NA
2004-05,Prince George Cougars,WHL,24,NA,0,NA,0,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1198,56,0,4,2.80,10,9,2,459,0.891,NA
2004-05,Calgary Hitmen,WHL,29,NA,0,NA,0,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1727,66,0,2,2.29,14,12,3,726,0.917,NA
2005-06,Calgary Hitmen,WHL,54,NA,3,NA,18,NA,13,NA,0,NA,8,Justin Pogge,Goalie,3237,93,1,11,1.72,38,10,6,1165,0.926,NA
2006-07,Toronto Marlies,AHL,48,NA,2,NA,4,NA,-,NA,-,NA,-,Justin Pogge,Goalie,2812,142,6,3,3.03,19,25,2,1222,0.896,NA
2007-08,Toronto Marlies,AHL,41,NA,0,NA,22,NA,4,NA,0,NA,4,Justin Pogge,Goalie,2415,94,2,4,2.34,26,10,4,929,0.908,NA
2008-09,Toronto Marlies,AHL,53,NA,4,NA,10,NA,5,NA,0,NA,6,Justin Pogge,Goalie,3155,142,6,0,2.70,26,21,5,1215,0.895,NA
2008-09,Toronto Maple Leafs,NHL,7,NA,0,NA,0,NA,-,NA,-,NA,-,Justin Pogge,Goalie,372,27,0,0,4.36,1,4,1,146,0.844,NA
2009-10,Bakersfield Condors,ECHL,9,NA,0,NA,4,NA,-,NA,-,NA,-,Justin Pogge,Goalie,491,22,0,1,2.69,6,2,0,203,0.902,NA
2009-10,San Antonio Rampage,AHL,23,NA,4,NA,8,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1332,57,2,1,2.57,12,7,3,656,0.920,NA
2009-10,Albany River Rats,AHL,4,NA,0,NA,0,NA,-,NA,-,NA,-,Justin Pogge,Goalie,199,8,0,0,2.41,1,0,2,103,0.928,NA
2010-11,Charlotte Checkers,AHL,48,NA,1,NA,56,NA,4,NA,0,NA,0,Justin Pogge,Goalie,2617,136,3,0,3.12,22,18,4,1327,0.907,NA
2011-12,Portland Pirates,AHL,37,NA,2,NA,6,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1972,101,3,0,3.07,14,13,4,819,0.890,NA
2012-13,Ritten Renon,Italy-A,44,NA,6,NA,14,NA,7,NA,0,NA,4,Justin Pogge,Goalie,2629,104,3,6,2.37,29,15,6,1282,0.925,NA
2013-14,Bofors IK,Swe-1,51,NA,1,NA,12,NA,,NA,,NA,,Justin Pogge,Goalie,3086,111,0,8,2.16,29,22,0,1290,0.920,NA
2014-15,Farjestads BK Karlstad,SweHL,30,NA,0,NA,6,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1641,55,0,4,2.01,13,13,0,688,0.926,NA
2015-16,Farjestads BK Karlstad,SweHL,26,NA,1,NA,4,NA,5,NA,0,NA,0,Justin Pogge,Goalie,1512,53,0,1,2.10,14,12,0,629,0.922,NA
2016-17,Bratislava Slovan,KHL,23,NA,1,NA,18,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1192,62,0,0,3.12,7,13,1,574,0.903,NA
2017-18,Rogle BK Angelholm,SweHL,32,NA,4,NA,8,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1793,96,0,1,3.21,13,18,0,843,0.897,NA
2018-19,Rogle BK Angelholm,SweHL,37,NA,2,NA,8,NA,2,NA,0,NA,0,Justin Pogge,Goalie,2097,89,0,1,2.55,18,17,0,915,0.911,NA
2019-20,Sodertalje SK,Swe-1,10,NA,1,NA,0,NA,,NA,,NA,,Justin Pogge,Goalie,605,24,0,2,2.38,6,4,0,229,0.905,NA
2019-20,Berlin Polar Bears,DEL,17,NA,2,NA,2,NA,,NA,,NA,,Justin Pogge,Goalie,981,38,0,1,2.33,11,5,0,428,0.918,NA
2020-21,Cologne Sharks,DEL,21,NA,1,NA,2,NA,-,NA,-,NA,-,Justin Pogge,Goalie,1149,59,0,2,3.08,8,11,0,555,0.903,NA
2021-22,Cologne Sharks,DEL,7,NA,1,NA,0,NA,,NA,,NA,,Justin Pogge,Goalie,426,18,0,1,2.53,3,4,0,178,0.908,NA
2004-05,MoDo Jr.,Swe-Jr,33,8,15,23,40,20,,,,,,Alexander Edler,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-06,Kelowna Rockets,WHL,62,13,40,53,44,21,12,3,5,8,12,Alexander Edler,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Manitoba Moose,AHL,49,5,21,26,28,9,8,0,0,0,2,Alexander Edler,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07,Vancouver Canucks,NHL,22,1,2,3,6,3,3,0,0,0,2,Alexander Edler,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Manitoba Moose,AHL,2,0,1,1,0,0,--,--,--,--,--,Alexander Edler,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,Vancouver Canucks,NHL,75,8,12,20,42,6,--,--,--,--,--,Alexander Edler,Defense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
